id,rerata_kecepatan
238,27.59413742673397
239,48.24125654997825
240,39.651195578670496
241,38.26837689228057
242,42.96031795706749
243,34.27263573517799
244,39.25899132957458
245,29.700728764843937
246,31.545499986648558
247,37.166119407892225
248,35.4029821696043
249,45.31157366137504
250,36.748212851572035
251,35.43232167727947
252,40.59654371724128
253,44.84398173737525
254,36.31870353941917
255,31.923058240342137
256,40.614051524162285
257,38.737631906747815
258,37.72060240917205
259,37.003685145950314
260,35.908887810230254
261,44.73315079679489
262,37.89481653528213
263,44.195760909748074
264,44.39927566609382
265,25.17012259440422
266,35.72642518737316
267,43.998613414049146
268,35.26087648880481
269,43.92062095069885
270,29.736947419452665
271,34.462351160359376
272,31.90913795714378
273,34.39739775824547
274,36.10108491196632
275,44.024302762126915
276,36.213691255617135
277,42.82704609446525
278,38.88883922810554
279,45.001396489906305
280,31.464922173571583
281,44.26318734898567
282,37.846599870872495
283,37.55335166444778
284,39.074483321428296
285,35.23594093108177
286,37.580833694458
287,27.346993543839453
288,43.03299717035293
289,43.444830206680294
290,35.248770486116406
291,31.527063440895077
292,44.2726561653614
293,35.6559468691349
294,43.55020534658431
295,44.031024239444726
296,45.26419934148788
297,48.07102952127456
298,23.504986741662023
299,38.067415087795254
300,37.521290736007685
301,29.33753788490295
302,36.99509755153655
303,34.47754791948795
304,48.29857917466163
305,36.72354295635223
306,26.23972950918674
307,42.82282573242187
308,35.39649395692348
309,35.72288302066326
310,44.19270687088966
311,33.42152003037929
312,38.47152447280883
313,40.89387837452888
314,22.58462815725803
315,28.71539949946403
316,35.76831562843322
317,34.34214643714427
318,33.46965030047893
319,32.9575869054079
320,39.05588694620132
321,43.866944165897365
322,42.75774921841621
323,39.47459264988899
324,44.40375953078269
325,37.67213088154792
326,36.286037850809095
327,43.214680084562296
328,32.980477077841755
329,42.98882807936668
330,36.10974594154357
331,46.20396640763282
332,32.183150470447536
333,35.28546214957237
334,37.64925366826057
335,44.08003141179084
336,44.41529317116737
337,17.419476298534867
338,35.78884723620414
339,35.710109621930116
340,38.517637435770034
341,42.113364298152916
342,44.397776724815365
343,37.88666955184936
344,41.843075379610056
345,37.456935614490504
346,19.064945566534995
347,26.596665441083907
348,34.97335190541744
349,48.65941796951294
350,35.49450182204246
351,39.276633047676086
352,43.043498398733135
353,27.24197262060642
354,36.48296072130203
355,37.16134180254936
356,36.91337285399437
357,36.5086803073883
358,37.5241763059616
359,43.7668433986187
360,36.401646396732325
361,34.45950662770271
362,34.180802903366086
363,33.85513523211479
364,40.21163114790916
365,37.209968839931484
366,21.690723510575292
367,36.61415048103332
368,32.92445252766609
369,36.077274640130994
370,29.69992313790321
371,31.805624614620207
372,36.87607643036842
373,43.206161605596535
374,31.71656720001697
375,32.712224905157086
376,34.39935458936691
377,37.54445737023353
378,34.7447741597414
379,38.483429608726496
380,44.18565709519386
381,37.493726631402964
382,31.317971931838986
383,31.96290761582851
384,35.920462487912175
385,32.58407406527996
386,42.13752014722824
387,44.23104866566658
388,34.58404186570644
389,42.16322677416801
390,10.81459998128414
391,43.2996791264534
392,19.83289378881454
393,22.575651788449285
394,41.65466234865188
395,36.37345593338012
396,38.67481460394859
397,39.29035678381919
398,16.111173784446713
399,38.10577416143417
400,45.227110264205926
401,37.668078988409036
402,45.024852545070644
403,30.894659251570697
404,36.04062185411453
405,38.05083601970672
406,31.582370918297766
407,35.736980412197106
408,32.45493401055336
409,42.798216313219065
410,45.10152749519348
411,39.248857277011865
412,35.385359890222546
413,42.33898735842704
414,35.0808480256319
415,42.154047378730766
416,43.77064042854309
417,37.61794005060195
418,26.329108742594716
419,34.32484813642502
420,43.506982273292536
421,29.893277923393246
422,47.460874026632304
423,43.805345022869105
424,40.139755401706694
425,41.385133700036995
426,44.39442462558746
427,31.716688152050967
428,45.141571257877345
429,34.12797494266033
430,35.7991216795206
431,32.950401058673854
432,33.882945560503
433,22.432636807537076
434,34.1518435306549
435,33.84390181195736
436,36.55169171462059
437,44.511588269090645
438,12.402053310263156
439,42.44479015016555
440,32.25030044789314
441,48.18430110111236
442,44.46492238254547
443,25.27260784463882
444,35.38841824879646
445,39.733771260166165
446,31.872284304356572
447,31.194698050761218
448,22.77742569944858
449,36.13081967360973
450,35.240187211418146
451,35.492983442044256
452,38.26121912369727
453,43.464947121763224
454,37.035378898572915
455,35.35175466349124
456,31.967002706122393
457,36.523082238864895
458,43.16174197111129
459,44.69388890261649
460,40.57094508318901
461,37.55331710672378
462,36.04444048261642
463,45.10141950230598
464,45.23965903773308
465,38.22957720766067
466,43.62130354399681
467,37.66376359262466
468,42.51248009204864
469,39.32390801410675
470,45.109324581670755
471,31.28952444541454
472,39.953074576663965
473,33.12734308512211
474,35.9072419986248
475,40.162010575962064
476,39.86730662541389
477,45.96133662743568
478,33.29612732884883
479,35.616173088669775
480,31.796436579751965
481,37.11904746809005
482,35.04238743867874
483,29.04447974596023
484,47.45868393087387
485,36.90342022948265
486,38.19517499341964
487,35.75038664925098
488,42.18345168213844
489,32.27592716009617
490,34.08274104180336
491,34.99176253287792
492,39.23950077323913
493,38.65391582036018
494,44.04929231629371
495,35.73582704815864
496,37.746378151559824
497,42.973704755401606
498,36.59657355866432
499,37.069932302856444
500,37.60625522017479
501,38.00237313151359
502,46.53771626658439
503,26.132736635828014
504,35.38660396828651
505,44.25348094825744
506,34.44135086345672
507,34.08266544678211
508,26.322471499729154
509,35.20981313188076
510,33.08247636008262
511,44.36320172195434
512,39.98295404877662
513,44.18824028506278
514,37.87487240881919
515,29.671704596400257
516,22.780652526926993
517,36.526296107196806
518,35.602738773465155
519,38.34951842823028
520,29.488462264895436
521,35.10489588181972
522,44.37384118123054
523,44.57423278326988
524,36.237739111804956
525,34.29916958763599
526,42.58274458436966
527,37.72238213195801
528,33.355117363715166
529,46.45710173592567
530,38.54209998464584
531,45.26106322803497
532,40.08564664535522
533,47.10658824019431
534,38.621159417724606
535,36.9686436138153
536,36.19215315413474
537,18.475956677842138
538,35.83714597520828
539,35.47043668699264
540,26.983081271409986
541,35.71343796272277
542,37.9560269039154
543,40.59374454159736
544,42.199002657937996
545,37.632834429645534
546,36.5263652226448
547,42.36032243328094
548,34.159372794771194
549,34.537451574182505
550,32.30294050097465
551,30.34400135836601
552,31.65296370899677
553,36.05999577813148
554,46.75240180721283
555,36.275601418161386
556,42.99310459771156
557,33.73862170579433
558,38.91717656178474
559,28.465579552817342
560,42.92655506072044
561,48.18538966941833
562,45.4865221391201
563,35.48031587634086
564,33.98641570587158
565,36.70572412991523
566,36.39936990666389
567,46.62625747518539
568,35.54846370806693
569,35.65858621530533
570,35.03830530753135
571,37.00011706094742
572,38.71407649812698
573,37.55993491086959
574,42.488695738506316
575,44.85718710765838
576,42.39992990469932
577,25.395009143185614
578,35.04159261102676
579,36.86460326600074
580,29.89882875781059
581,24.921319940757748
582,45.3059407523632
583,34.313984051942825
584,32.262240141534804
585,44.96747376408577
586,35.883179023432724
587,39.86238214974403
588,42.40251309456825
589,36.847557668638224
590,38.94564780664444
591,42.44796514105796
592,30.443164747381207
593,35.00391173272133
594,37.57999998936653
595,31.83987131910324
596,49.01119400124549
597,34.01728007311821
598,34.46483931648731
599,42.431878520536415
600,37.81009827489852
601,39.34971399450302
602,34.93562998981476
603,33.95363122508525
604,36.68603486666679
605,38.03610578985214
606,39.47873093733787
607,33.07706591641902
608,43.40654024848938
609,38.5755907389164
610,45.45848718552589
611,43.84133689241409
612,37.88284228391647
613,43.813202585363385
614,31.023855462598796
615,36.23061590094566
616,40.566443939638134
617,45.63026067237853
618,36.95394794168472
619,39.19551743001937
620,38.471753417730326
621,35.40621331679821
622,36.61674231033325
623,38.805079944562905
624,27.554277251958844
625,34.601566951489446
626,45.20391339197158
627,36.336435971546166
628,31.841441535687444
629,36.85402860245704
630,33.47504562513828
631,35.384590980863564
632,36.459422591543195
633,34.830438437819474
634,35.84151320757866
635,37.13754448986053
636,37.40897381329536
637,36.44818701152801
638,23.266449891901015
639,35.759201028728484
640,45.39606729655265
641,42.10058657970428
642,33.747909094119066
643,44.78744530091285
644,30.520848351073262
645,30.562129712247845
646,33.93536746795177
647,36.717728619289396
648,32.784809084701536
649,19.799208647346493
650,44.52819325547218
651,31.090247329974172
652,36.9756977092266
653,36.970000004482266
654,44.165280997180936
655,32.17626916365623
656,39.145473525953285
657,42.423239089536665
658,33.566943252682684
659,40.93869110312461
660,34.20199110789299
661,32.99400426692962
662,34.07523985583782
663,33.46433921027183
664,37.268431869506834
665,35.43266941437721
666,37.01099842429161
667,31.37870281205177
668,32.32561468763351
669,36.5440198998928
670,36.16661067638397
671,35.12016823596954
672,44.357776159286495
673,34.526298068761825
674,39.845314953804014
675,34.72987762084007
676,32.72698321316242
677,38.982421544694894
678,33.57816155383586
679,45.11659898257255
680,42.54333581986427
681,34.757201981234545
682,45.14826249718666
683,35.39625853242874
684,45.11892298951148
685,34.28254948225021
686,34.014444179892536
687,34.61595376396179
688,36.01358691465854
689,38.467546014833445
690,46.81876991615295
691,44.3823855784893
692,19.873181615424155
693,25.340122838044163
694,44.21693615512847
695,44.99710701241493
696,42.803797385644906
697,37.18832706527709
698,34.49669073872566
699,44.3822257490158
700,45.1962502166748
701,30.61219089517593
702,33.74271679608822
703,27.148744520688055
704,35.692884756374355
705,33.58328041670322
706,44.707681754207606
707,33.5485326252222
708,39.10800431370735
709,39.150579429674146
710,35.311391241860385
711,29.68575015134811
712,29.034937494421
713,35.254327800107
714,34.75370301167965
715,35.28581852610111
716,31.268923722195623
717,37.45500470166206
718,36.61597340097427
719,45.41866372833251
720,39.424410514926905
721,40.061793176364894
722,29.79521174211502
723,41.54004301757812
724,33.720075007295605
725,32.392561638450616
726,42.87088688707351
727,44.79105658307075
728,37.426248355579375
729,35.33262264354229
730,37.51441806864738
731,36.87711748180389
732,39.56447729001045
733,37.86730858697891
734,35.60021173989772
735,29.727962411212918
736,45.62982870082855
737,44.58688954968452
738,28.395675756740566
739,42.242277567815776
740,44.30304968361854
741,35.63958594667911
742,24.53976811008453
743,26.85491963224411
744,35.33706547093391
745,35.51474400887489
746,36.298984038162224
747,30.32866636834144
748,41.07982484793663
749,39.31947598600387
750,45.52793957133293
751,35.08222817473411
752,34.05539508283138
753,36.19385728189945
754,33.961974755573266
755,30.70418571631908
756,32.86123781104087
757,32.2446761783123
758,22.639743407320974
759,33.20279987547397
760,34.70771964018345
761,45.57024686493873
762,33.193447691416736
763,32.73325975978374
764,34.449476248311996
765,43.9964967534542
766,36.83480154876709
767,23.445394106483455
768,40.06754703741073
769,34.58165738275051
770,42.51971129579544
771,30.744045891094206
772,37.36786308088302
773,35.694405296230315
774,38.16170151801109
775,29.240739540123936
776,28.37111169455051
777,37.620708988237375
778,45.42236140480041
779,36.20489199514389
780,41.35064509148597
781,36.52815790457725
782,42.11172280626297
783,32.6179881516695
784,35.18637003586292
785,31.345000391721722
786,39.26965238742828
787,35.24865601365566
788,36.15614616558551
789,48.250280435657494
790,41.62033356957435
791,37.6023674762249
792,37.786620621156686
793,29.66529413859844
794,35.192063420891756
795,38.98399824085235
796,37.48414118270873
797,45.10364847550392
798,43.323225895643226
799,34.488746781921385
800,37.41788970608711
801,38.93302127823829
802,25.41271997673511
803,46.385359900903694
804,43.54427437720298
805,31.709718291091917
806,38.48060883450508
807,45.01244632215499
808,38.01702128677368
809,38.838531821393964
810,39.66559319043159
811,29.672572859215734
812,45.3376863415718
813,25.373665428900715
814,48.295827515888206
815,34.275596900153154
816,35.73842103731632
817,42.00918139972686
818,42.07004187140464
819,38.90386751832962
820,36.92388704152107
821,31.252966693139072
822,41.47387793526649
823,36.717072022533415
824,22.4158223149538
825,37.54053506855964
826,42.0326849717617
827,44.87103179583549
828,36.35485091872215
829,36.93560642967224
830,37.65285631098747
831,37.37055858335495
832,41.50472070393562
833,31.403320870685572
834,36.48466700892448
835,35.124917763161655
836,41.02890404162407
837,43.16450226931571
838,36.32009016809463
839,23.783545755529403
840,48.791458713197706
841,43.451823826074595
842,36.01803190190792
843,29.83088611257076
844,33.47122051706314
845,27.67184262900352
846,38.88742236142158
847,34.44651940305233
848,43.43502877221107
849,48.406645497322074
850,36.94848782129287
851,35.74741252512931
852,47.319632288932794
853,41.68056336278915
854,19.791169656801223
855,31.490924701023097
856,20.11605113983154
857,44.306997903585426
858,42.47895046033859
859,39.71612522234916
860,44.08716326208114
861,34.94915501904487
862,37.53576610264778
863,35.894168379664414
864,47.83498298749923
865,30.145920804119108
866,18.09960254484415
867,29.706104650783537
868,38.43362760872841
869,39.39139492936134
870,35.824214906859396
871,45.55811278409957
872,37.50622788805961
873,28.373126841831205
874,38.200112428236004
875,35.23352621011734
876,39.06970139636993
877,36.46046796269417
878,43.52138420476913
879,39.845483422708504
880,36.99512778954506
881,45.28555601491928
882,47.58401615638732
883,41.177467697095864
884,37.78912173643112
885,36.354004254484174
886,30.459460874104497
887,40.19089651350975
888,45.05209267101287
889,40.80099585185051
890,32.53272344727516
891,39.41965882787704
892,35.54643128192424
893,33.10175957007408
894,33.81687335207462
895,44.15739751639366
896,38.61037308812141
897,45.315673071384424
898,21.407306976628302
899,38.106728818559645
900,33.081895358347886
901,37.18949770817756
902,33.935211958193776
903,43.90265525393485
904,37.43707788233757
905,40.951045489454266
906,39.145266179609294
907,43.37206459908485
908,33.84263397545814
909,36.16910099236965
910,32.493228288459775
911,38.949799053239815
912,22.00351842963695
913,33.53769229917526
914,39.204973287248606
915,38.90375520572662
916,40.93631093988418
917,39.998682132911675
918,37.701388314628595
919,34.484787762665746
920,42.914935026025766
921,36.00480925276279
922,35.897479441595074
923,44.46156164388656
924,35.025045940804475
925,38.22070451202392
926,25.226918213796612
927,44.16773027586937
928,33.45881429414749
929,35.89123529284
930,11.024604030239582
931,29.692307479476927
932,41.83292836790084
933,82.6395268907547
934,61.17534006028175
935,75.24673122653961
936,124.73733157367705
937,102.25564871635436
938,95.65281670446394
939,61.81968610310554
940,113.53110834503173
941,67.16269036831855
942,60.948274215030665
943,106.93294162588118
944,70.38214841208458
945,114.9579794900894
946,81.0998074979782
947,60.79022014460563
948,68.5834275173664
949,63.698585237216946
950,113.57173094959258
951,61.218701364469524
952,66.64726191487311
953,122.39930283823011
954,77.20186038007735
955,68.21428190960883
956,63.57167199583053
957,76.86541501865386
958,71.69645209093093
959,62.54068981719016
960,104.7384829547882
961,98.09133930130004
962,65.01532955532073
963,70.51045692157744
964,62.25912644119262
965,104.52316241598128
966,61.12346891655921
967,71.28744846825599
968,86.85468799667358
969,59.457436722850794
970,61.94722138352393
971,53.62857677650451
972,82.35281009416579
973,83.24492637863159
974,94.79558644237517
975,59.26368452353477
976,83.98434072017669
977,65.38554645252228
978,68.52122361416816
979,81.85980096416472
980,82.6318291577339
981,82.61041200828551
982,78.04931944570541
983,62.142913135099406
984,66.14047289242744
985,94.57135865020751
986,100.78328232765196
987,73.80013626050949
988,81.95443729133605
989,78.67147079029083
990,93.0255484585762
991,107.59675230674742
992,48.358899681901924
993,81.74487061357497
994,60.393082780408854
995,60.533400098991386
996,94.30596396932602
997,80.646703899765
998,88.12605802316665
999,63.39431743655204
1000,65.67310127391815
1001,61.92410226616859
1002,62.063499485349645
1003,64.60497386169433
1004,67.58942642312049
1005,103.06962998685836
1006,77.54819788999556
1007,125.06202730894087
1008,81.78137220954895
1009,58.775129020214074
1010,84.1537254043579
1011,59.18750202097892
1012,62.43366886568069
1013,102.53110833435058
1014,71.15135583143234
1015,82.51463527622222
1016,118.10791603260039
1017,115.31148772773741
1018,59.79515640034675
1019,98.82553542652128
1020,57.93266354570388
1021,77.06253227634429
1022,51.70175471863746
1023,80.62250485353469
1024,74.32653679132461
1025,104.9752379219055
1026,48.86866930804252
1027,59.22881578001975
1028,77.98641574859619
1029,76.66701048574447
1030,79.21330998430251
1031,81.29308020887375
1032,93.03710801725387
1033,48.41476224274635
1034,61.558546341991416
1035,60.897223817253106
1036,66.66984106779098
1037,68.01463329863547
1038,97.69338983058928
1039,86.07611111440657
1040,97.03757926282881
1041,63.56069991846084
1042,77.31597862415313
1043,74.98724591646193
1044,71.021868039608
1045,117.93512741260527
1046,61.6157134569168
1047,79.13012090320586
1048,85.79618491058349
1049,56.320035994720456
1050,62.19818821463584
1051,87.89935071430206
1052,66.65931824083327
1053,123.86791107444762
1054,74.81554586477279
1055,102.90653480844496
1056,98.5705080628395
1057,70.85965408315658
1058,52.008752579498285
1059,52.300709190988535
1060,59.002976733970634
1061,90.81192752952575
1062,72.91586457939147
1063,82.40712619686126
1064,71.69692725963591
1065,100.62047225046157
1066,67.4367590379238
1067,60.81746459026336
1068,70.08823928918838
1069,102.09606978635787
1070,77.34985383310317
1071,100.22190938014982
1072,94.35538151464462
1073,81.97950028066634
1074,122.6723952521324
1075,78.53820756711958
1076,94.3735675168991
1077,61.80305951814651
1078,69.9851017619133
1079,114.92439802179335
1080,60.7594637702465
1081,96.50443997583388
1082,49.60465379548072
1083,84.00387447366714
1084,62.434450734186164
1085,123.60498727083205
1086,72.31747598977088
1087,90.84599280595778
1088,59.7154792479515
1089,58.22258989090919
1090,80.89575277719497
1091,59.299866460561745
1092,59.24626311092376
1093,75.11705336723327
1094,57.46697661623954
1095,58.73439842276573
1096,75.06926003494262
1097,61.74899395895004
1098,81.0221908498764
1099,73.03107139177321
1100,61.95932090663909
1101,108.46663933525085
1102,103.47739385118483
1103,120.47428210172652
1104,61.155249063491816
1105,69.41591876878738
1106,71.23450171537398
1107,99.76441695098876
1108,59.742235565757746
1109,53.24943966679572
1110,52.25855740714073
1111,62.112143801593774
1112,81.56961111631392
1113,90.38388692064284
1114,101.43018564205168
1115,74.08725047092437
1116,67.28091234211921
1117,72.81541391515731
1118,67.68915137515067
1119,92.4802794104576
1120,112.43453128652571
1121,101.7162372024536
1122,123.18441976976393
1123,70.66636409339904
1124,59.18678494820594
1125,82.64849462013244
1126,101.73370613193511
1127,59.27218140392303
1128,110.3259053624153
1129,67.61291271629332
1130,94.76198769521713
1131,87.79430387277603
1132,102.63013349246978
1133,78.36947947969436
1134,97.24325819664
1135,59.25442737321853
1136,123.89965234394072
1137,77.50391216669082
1138,113.46564737634658
1139,71.39090565447806
1140,100.72856017169951
1141,49.91435579824447
1142,92.83796049327849
1143,65.14172875056266
1144,80.72958196134566
1145,70.85988734779357
1146,58.835864220142355
1147,83.83412693338393
1148,81.5102150281906
1149,90.31788166780471
1150,69.58985211338997
1151,100.84242787227629
1152,96.23046633996962
1153,59.77946719365119
1154,77.95108911523818
1155,59.365076885747904
1156,62.687836605978006
1157,58.39032444376945
1158,69.91871205439567
1159,63.76584320755004
1160,83.17463596801757
1161,89.79371874961852
1162,65.95543355927467
1163,73.93164567918777
1164,74.17871612691879
1165,69.64125240812301
1166,96.14505692510603
1167,88.12335388126372
1168,100.6296473261833
1169,60.542043849706644
1170,63.06585490937232
1171,102.28005510892866
1172,64.94282745037079
1173,62.59636231055259
1174,106.26833611736296
1175,122.75654331007003
1176,117.49279718484877
1177,78.20313587522506
1178,50.222550220298764
1179,74.2384232345581
1180,61.48732719254493
1181,59.12482294907569
1182,77.05378917217254
1183,96.39942769203185
1184,89.4124865778923
1185,62.06114956011771
1186,70.41182485756873
1187,60.75483303523063
1188,59.770819123220434
1189,61.737853412675854
1190,102.81405833902357
1191,81.52389124746321
1192,58.22325080738067
1193,62.434869746589655
1194,136.16732470464706
1195,64.8359706480503
1196,74.07624383583068
1197,61.789810950708386
1198,83.31928596124648
1199,83.16900305900573
1200,87.49174235973358
1201,60.6143170097351
1202,70.86415954642295
1203,74.35732772340774
1204,52.45936802158355
1205,122.58443720512389
1206,80.13126680688858
1207,74.57513641834258
1208,63.44938516974449
1209,50.55679684653282
1210,90.43230229196547
1211,64.15804313693046
1212,80.60274647483824
1213,60.76139900279045
1214,112.0567030506134
1215,71.8176201107025
1216,61.85235179171561
1217,88.1597690829277
1218,119.67841771802901
1219,101.9036523791313
1220,62.83595101103782
1221,80.08776727180481
1222,72.33284553751945
1223,85.90290780172347
1224,73.08243280906676
1225,72.85642529411315
1226,83.27874975099563
1227,64.21002227354049
1228,126.73071612768172
1229,78.98703464698791
1230,60.56866193661689
1231,76.10572393255232
1232,72.23706448574066
1233,79.10578362607956
1234,112.77070882558822
1235,102.58159716911315
1236,69.15896913170813
1237,127.08755918569564
1238,118.11962246160506
1239,75.40207683534621
1240,77.39355207509993
1241,117.09018242139815
1242,60.11474191217422
1243,89.35099110803603
1244,60.615660441255564
1245,84.80229612894057
1246,65.571587959671
1247,74.84116177768706
1248,53.231707234668725
1249,73.72584579334259
1250,83.13888600254057
1251,55.582850626373286
1252,72.02478070693016
1253,113.5317822206497
1254,74.78020195255279
1255,71.27927124681472
1256,87.64086757822035
1257,88.03400488586425
1258,94.12061361665725
1259,89.65787233657836
1260,59.805722424459454
1261,103.3862219358444
1262,61.953225788068764
1263,59.17313464722633
1264,83.41684241609572
1265,61.48767276978492
1266,69.95128270926475
1267,100.42975681114196
1268,71.04553144111632
1269,89.39865484886168
1270,119.24184999074934
1271,82.50019014759063
1272,65.68502368869781
1273,77.58280745058059
1274,60.50058754005431
1275,101.83366434860228
1276,89.2738841863632
1277,72.59330278358459
1278,62.97857937741279
1279,113.50122455320357
1280,66.1667972386837
1281,71.76733862228393
1282,77.96760770730971
1283,58.466126811361306
1284,113.96936076135634
1285,113.32765838441847
1286,120.59437883205412
1287,122.13843521919249
1288,101.34781730690001
1289,83.93642643585204
1290,119.88662800512313
1291,59.852984431743614
1292,84.13373376102447
1293,99.8651527164459
1294,59.269792601251595
1295,68.61249488296508
1296,75.69039192667006
1297,81.03523639068602
1298,59.232172198963156
1299,100.4386035884857
1300,101.41695867319106
1301,76.1845932981491
1302,97.87075734901427
1303,67.78442702021599
1304,61.337208439493175
1305,59.4076088045597
1306,79.39450477066039
1307,105.91456869678497
1308,114.24437112894057
1309,89.77594744005202
1310,59.92683428792953
1311,112.44490724315642
1312,50.05041819705963
1313,71.35003250641822
1314,65.93151097483634
1315,81.76030063734053
1316,67.22079054179191
1317,62.55644813933372
1318,67.31218708233833
1319,63.04189776721
1320,63.133436858367915
1321,69.44578096203803
1322,94.81649386539458
1323,69.30243984260558
1324,59.40782047061919
1325,78.99618380441665
1326,57.4719356496334
1327,60.428742031860345
1328,72.46039377708435
1329,74.20434931869507
1330,87.91417597789763
1331,78.24129624195098
1332,56.38494835953712
1333,70.54872960090637
1334,106.7234699818611
1335,68.70438819079398
1336,77.21481088714599
1337,58.02609899196624
1338,57.94819292292594
1339,59.354882357168194
1340,82.12745053653717
1341,72.08431070623396
1342,55.63301548247337
1343,64.21473076343536
1344,107.75037866878509
1345,101.5504638004303
1346,77.54901863594054
1347,67.05626985726356
1348,52.36102105879783
1349,63.24746006870269
1350,128.00617260503768
1351,85.88001330957412
1352,59.32220802912711
1353,68.68505746393203
1354,107.92406578960417
1355,63.521615132617946
1356,59.8109190422058
1357,108.26960847187041
1358,75.84883909120559
1359,92.02341765975952
1360,65.63415903868675
1361,53.86768598856926
